THCIC_ID,Hospital_name,Hospital_city,COUNTY,q1,q2,q3,q4,end of list
975788,Cornerstone Specialty Hospitals Houston Medical Center,Houston,201,88,106,102,66,end of list
616000,Encompass Health Rehab Hospital Humble,Humble,201,315,261,293,315,end of list
847100,Memorial Hermann Northeast,Humble,201,3773,3278,3598,3500,end of list
865900,SE Texas ER and Hospital,Humble,201,44,36,33,34,end of list
975234,Townsen Memorial Hospital,Humble,201,8,14,19,42,end of list
975394,PAM Rehabilitation Hospital of Humble,Humble,201,244,244,238,281,end of list
061000,Huntsville Memorial Hospital,Huntsville,471,1046,891,870,841,end of list
975154,Saint Camillus Medical Center,Hurst,439,22,22,28,75,end of list
258000,Iraan General Hospital,Iraan,371,18,3,4,11,end of list
300000,Baylor Scott & White Medical Center-Irving,Irving,113,2919,2561,2937,3131,end of list
799500,Baylor Scott & White Surgical Hospital Las Colinas,Irving,113,181,147,186,194,end of list
814000,Medical City Las Colinas,Irving,113,1828,1772,1987,1982,end of list
046000,Faith Community Hospital,Jacksboro,237,105,64,88,84,end of list
725400,Christus Mother Frances Hospital-Jacksonville,Jacksonville,073,183,111,159,193,end of list
975296,UT Health East Texas Jacksonville Hospital,Jacksonville,073,359,283,376,372,end of list
038001,CHRISTUS Southeast Texas - Jasper Memorial,Jasper,241,151,97,165,153,end of list
975221,Methodist Hospital South,Jourdanton,013,493,384,389,417,end of list
205000,Kimble Hospital,Junction,267,44,22,35,36,end of list
534001,Memorial Hermann Katy Hospital,Katy,157,3592,3156,3465,3399,end of list
838400,Memorial Hermann Rehab Hospital Katy,Katy,201,172,166,149,186,end of list
973620,Houston Methodist Continuing Care Hospital,Katy,201,134,378,456,475,end of list
974500,Oceans Behavioral Hospital of Katy,Katy,201,273,205,178,230,end of list
975389,Encompass Health Rehabilitation Hospital of Katy,Katy,157,246,206,240,257,end of list
303000,Texas Health Presbyterian Hospital-Kaufman,Kaufman,257,286,239,310,350,end of list
973540,Baylor Emergency Medical Center at Keller,Keller,439,30,25,26,48,end of list
357000,Otto Kaiser Memorial Hospital,Kenedy,255,42,40,49,53,end of list
062000,Winkler County Memorial Hospital,Kermit,495,38,30,22,26,end of list
000106,Kerrville State Hospital,Kerrville,265,12,12,9,14,end of list
406000,Peterson Regional Medical Center,Kerrville,265,1223,1040,1117,1104,end of list
397001,Adventhealth Central Texas,Killeen,027,1928,1788,2041,2009,end of list
216001,CHRISTUS Spohn Hospital-Kleberg,Kingsville,273,612,632,630,656,end of list
675000,HCA Houston Healthcare Kingwood,Kingwood,201,6130,5211,6168,6228,end of list
813800,Memorial Hermann Specialty Hospital Kingwood,Kingwood,201,57,40,87,86,end of list
818600,Kingwood Pines Hospital,Kingwood,201,806,634,740,780,end of list
975258,Kingwood Emergency Hospital,Kingwood,201,18,14,34,47,end of list
568000,Knox County Hospital,Knox City,275,20,11,9,22,end of list
921000,Ascension Seton Hays,Kyle,209,2549,2226,2549,2522,end of list
973970,Warm Springs Rehab Hospital Kyle,Kyle,209,246,257,296,219,end of list
975358,Kyle ER & Hospital,Kyle,209,23,8,17,14,end of list
823400,St Marks Medical Center,La Grange,149,249,173,189,210,end of list
436000,CHI St Lukes Health Brazosport,Lake Jackson,039,663,763,,1748,end of list
975165,Baylor Scott & White Medical Center Lakeway,Lakeway,453,978,855,1019,996,end of list
975313,Baylor Scott & White Institute for Rehabilitation - Lakeway,Lakeway,453,104,79,114,104,end of list
341000,Medical Arts Hospital,Lamesa,115,87,84,123,175,end of list
397000,Adventhealth Rollins Brook,Lampasas,281,87,67,119,124,end of list
973180,Crescent Medical Center Lancaster,Lancaster,113,245,221,235,252,end of list
207001,Laredo Medical Center,Laredo,479,4071,2688,3729,3584,end of list
301000,Doctors Hospital-Laredo,Laredo,479,2166,1913,2368,2248,end of list
836300,Laredo Specialty Hospital,Laredo,479,58,75,110,108,end of list
974470,Laredo Rehabilitation Hospital,Laredo,479,106,103,102,92,end of list
975416,Stat Specialty Hospital of Laredo,Laredo,479,7,9,13,20,end of list
718000,Devereux Texas Treatment Network,League City,167,10,7,9,7,end of list
975140,UTMB League City Campus Hospital,League City,167,554,577,815,929,end of list
307000,Covenant Hospital-Levelland,Levelland,219,217,162,189,232,end of list
394000,Medical City Lewisville,Lewisville,121,2135,1804,2182,2204,end of list
089001,Liberty Dayton Regional Medical Center,Liberty,291,20,12,15,20,end of list
217000,Lamb Healthcare Center,Littlefield,279,101,106,117,174,end of list
466000,CHI St Lukes Health - Memorial Livingston,Livingston,373,544,406,507,413,end of list
476000,Baylor Scott & White Medical Center Llano,Llano,299,25,19,11,22,end of list
010000,WJ Mangold Memorial Hospital,Lockney,153,37,24,23,46,end of list
029000,CHRISTUS Good Shepherd Medical Center-Longview,Longview,183,3916,3468,4015,3971,end of list
106100,Oceans Behavioral Hospital of Longview,Longview,183,154,151,112,130,end of list
525000,Longview Regional Medical Center,Longview,183,3219,2857,3265,3213,end of list
794600,Select Specialty Hospital-Longview,Longview,183,89,89,89,98,end of list
975386,Everest Rehabilitation Hospital Longview,Longview,183,96,93,139,164,end of list
013001,Grace Medical Center,Lubbock,303,112,129,121,71,end of list
145000,University Medical Center,Lubbock,303,5243,4637,5136,5555,end of list
465000,Covenant Medical Center,Lubbock,303,3677,2914,3588,3553,end of list
686000,Covenant Childrens Hospital,Lubbock,303,1822,1601,1777,1633,end of list
801500,Lubbock Heart Hospital,Lubbock,303,614,509,500,530,end of list
804000,Sunrise Canyon,Lubbock,303,192,106,115,169,end of list
846200,Covenant Specialty Hospital,Lubbock,303,92,93,92,114,end of list
975020,TrustPoint Rehabilitation Hospital of Lubbock,Lubbock,303,321,292,336,357,end of list
975371,South Plains Rehab Hospital,Lubbock,303,281,251,307,281,end of list
975898,Grace Surgical Hospital,Lubbock,303,,,,5,end of list
129000,CHI St Lukes Health Memorial Lufkin,Lufkin,005,1595,1325,1288,1381,end of list
481000,Woodland Heights Medical Center,Lufkin,005,1726,1447,1719,1801,end of list
973420,Oceans Behavioral Hospital of Lufkin,Lufkin,005,114,102,125,122,end of list
975319,PAM Specialty Hospital of Lufkin,Lufkin,005,79,69,108,79,end of list
597000,Ascension Seton Edgar B Davis,Luling,055,164,121,150,145,end of list
848200,PAM Specialty Hospital of Luling,Luling,055,48,266,172,128,end of list
975782,Lumberton Hospital,Lumberton,199,17,25,40,37,end of list
041000,CHI St Joseph Health Madison Hospital,Madisonville,313,71,40,43,61,end of list
657000,Kindred Hospital-Mansfield,Mansfield,439,105,93,84,89,end of list
842800,Methodist Mansfield Medical Center,Mansfield,439,3375,2954,3250,3532,end of list
974220,Baylor Emergency Medical Center,Mansfield,439,28,23,41,43,end of list
975378,Trusted Medical Centers Mansfield,Mansfield,439,3,,2,12,end of list
975870,Texas Health Hospital Mansfield,Mansfield,439,,,,55,end of list
974940,Baylor Scott & White Medical Center Marble Falls,Marble Falls,053,682,590,594,612,end of list
517000,Falls Community Hospital & Clinic,Marlin,145,21,18,19,38,end of list
020000,CHRISTUS Good Shepherd Medical Center-Marshall,Marshall,203,457,305,354,341,end of list
601000,Rio Grande Regional Hospital,McAllen,215,4617,3249,2681,2712,end of list
802001,South Texas Health System McAllen,McAllen,215,4578,3541,3821,3958,end of list
802003,South Texas Health System Heart,McAllen,215,882,585,778,705,end of list
816300,Solara Specialty Hospitals McAllen,McAllen,215,149,143,172,168,end of list
240000,McCamey Hospital,McCamey,461,26,22,25,21,end of list
246000,Medical City-McKinney,McKinney,085,3863,3367,4003,4142,end of list
937000,Methodist McKinney Hospital,McKinney,085,238,166,242,270,end of list
971900,Baylor Scott & White Medical Center McKinney,McKinney,085,2632,2389,2741,2810,end of list
975385,Baylor Scott & White The Heart Hospital McKinney,McKinney,085,106,60,137,114,end of list
315003,Dallas Regional Medical Center,Mesquite,113,1935,1615,1854,2084,end of list
670001,Mesquite Rehab Hospital,Mesquite,113,140,91,144,144,end of list
840000,Mesquite Specialty Hospital,Mesquite,113,75,65,84,99,end of list
505000,Parkview Regional Hospital,Mexia,293,125,109,116,127,end of list
101400,Oceans Behavioral Hospital of the Permian Basin,Midland,329,467,422,415,392,end of list
452000,Midland Memorial Hospital,Midland,329,3301,2703,3048,3401,end of list
693000,Encompass Health Rehab Hospital-Midland Odessa,Midland,329,398,371,397,395,end of list
975879,Methodist Midlothian Medical Center,Midlothian,139,,,,137,end of list
034000,Palo Pinto General Hospital,Mineral Wells,363,492,458,499,580,end of list
370000,Mission Regional Medical Center,Mission,215,2377,2036,2262,2280,end of list
468000,Ward Memorial Hospital,Monahans,475,53,44,57,100,end of list
159000,Cochran Memorial Hospital,Morton,079,3,,1,3,end of list
137000,Titus Regional Medical Center,Mount Pleasant,449,1107,854,973,1085,end of list
365000,Muenster Memorial Hospital,Muenster,097,34,20,18,25,end of list
631000,Muleshoe Area Medical Center,Muleshoe,017,54,41,42,59,end of list
973550,Baylor Emergency Medical Center at Murphy,Murphy,085,30,19,47,63,end of list
392000,Nacogdoches Medical Center,Nacogdoches,347,1367,1080,1069,1079,end of list
478000,Nacogdoches Memorial Hospital,Nacogdoches,347,948,799,947,954,end of list
973640,Houston Methodist St John Hospital,Nassau Bay,201,1744,1658,1935,1870,end of list
728800,CHI St Joseph Health Grimes Hospital,Navasota,185,58,50,53,50,end of list
127000,Mid-Jefferson Extended Care Hospital,Nederland,245,149,135,109,137,end of list
124100,PAM Specialty Hospital of New Braunfels,New Braunfels,091,119,111,143,109,end of list
786200,New Braunfels Regional Rehab Hospital,New Braunfels,091,212,188,201,207,end of list
863300,CHRISTUS Santa Rosa Hospital New Braunfels,New Braunfels,091,1068,869,1100,1032,end of list
973850,Resolute Health,New Braunfels,091,1464,1332,1205,1171,end of list
348000,Nocona General Hospital,Nocona,337,125,73,68,87,end of list
437000,Medical City North Hills,North Richland Hills,439,1795,1429,1722,1864,end of list
181000,Medical Center Hospital,Odessa,135,2984,2282,2560,2574,end of list
425000,Odessa Regional Medical Center,Odessa,135,1667,1448,1753,1768,end of list
974720,ContinueCare Hospital at Medical Center Odessa,Odessa,135,67,53,70,88,end of list
294000,Hamilton Hospital,Olney,503,78,60,70,66,end of list
574001,Palacios Community Medical Center,Palacios,321,17,15,16,12,end of list
629001,Palestine Regional Medical Center,Palestine,001,919,806,1011,1053,end of list
832900,Pampa Regional Medical Center,Pampa,179,171,543,336,436,end of list
095003,Paris Regional Medical Center North Campus,Paris,277,2091,1769,1982,2118,end of list
349001,HCA Houston Healthcare Southeast,Pasadena,201,4019,3562,4090,4061,end of list
694100,Surgery Specialty Hospitals of America-Southeast Houston,Pasadena,201,24,16,27,24,end of list
801000,Kindred Hospital Bay Area,Pasadena,201,31,,,,end of list
846100,St Lukes Patients Medical Center,Pasadena,201,662,392,400,622,end of list
975363,Oceans Behavioral Hospital of Pasadena,Pasadena,201,140,120,120,124,end of list
974390,HCA Houston Healthcare Pearland,Pearland,039,1009,861,938,911,end of list
975138,Memorial Hermann Pearland Hospital,Pearland,039,996,905,1064,1133,end of list
975246,Encompass Health Rehab Hospital Pearland,Pearland,039,266,280,318,300,end of list
441000,Frio Regional Hospital,Pearsall,163,130,132,168,148,end of list
367000,Reeves County Hospital,Pecos,389,242,11,23,48,end of list
098000,Ochiltree General Hospital,Perryton,357,139,127,132,192,end of list
975340,Baylor Scott & White Medical Center Pflugerville,Pflugerville,453,203,138,200,222,end of list
975297,UT Health East Pittsburg Hospital,Pittsburg,063,184,164,145,157,end of list
146000,Covenant Hospital-Plainview,Plainview,189,397,399,431,482,end of list
816001,Allegiance Behavioral Health Center-Plainview,Plainview,189,63,54,38,41,end of list
143001,Childrens Medical Center Plano,Plano,085,563,295,410,472,end of list
214000,Medical City Plano,Plano,085,6508,5837,6662,6552,end of list
664000,Texas Health Presbyterian Hospital-Plano,Plano,085,4576,3922,4503,4359,end of list
670000,Encompass Health Rehab Hospital Plano,Plano,085,405,342,405,415,end of list
720000,Texas Health Seay Behavioral Health Hospital,Plano,085,479,371,394,354,end of list
814001,Baylor Scott & White Medical Center-Plano,Plano,085,1650,1382,1522,1624,end of list
815300,Texas Health Center-Diagnostics & Surgery Plano,Plano,085,115,105,158,162,end of list
844000,Baylor Scott & White The Heart Hospital Plano,Plano,085,1363,1072,1202,1308,end of list
971200,Accel Rehab Hospital of Plano,Plano,085,128,102,136,130,end of list
973390,Legent Hospital for Special Surgery,Plano,085,37,30,55,75,end of list
974160,Wellbridge Hospital of Plano,Plano,085,192,,,,end of list
975178,Eating Recovery Center,Plano,085,15,,,2,end of list
975785,Plano Surgical Hospital,Plano,085,9,18,26,28,end of list
975790,LifeCare Hospital of Plano,Plano,085,112,101,120,131,end of list
975801,Eating Recovery Center Legacy,Plano,085,6,78,83,26,end of list
975836,Wellbridge Healthcare Greater Dallas,Plano,085,,,160,132,end of list
464002,Medical Center-Southeast Texas,Port Arthur,245,1703,1451,1675,1722,end of list
487000,Memorial Medical Center,Port Lavaca,057,99,104,166,154,end of list
102000,Hardeman County Memorial Hospital,Quanah,197,32,23,19,44,end of list
975298,UT Health East Texas Quitman Hospital,Quitman,499,258,185,191,216,end of list
290000,Rankin County Hospital District,Rankin,461,6,5,5,6,end of list
368000,Refugio County Memorial Hospital District,Refugio,391,14,9,7,15,end of list
549000,Methodist Richardson Medical Center,Richardson,113,354,258,324,300,end of list
549001,Bush Renner,Richardson,085,3062,2676,3242,3466,end of list
861300,Encompass Health Rehab Hospital Richardson,Richardson,113,336,307,323,330,end of list
975143,Vibra Hospital of Richardson,Richardson,113,43,41,43,46,end of list
975168,Eminent Medical Center,Richardson,113,44,30,50,76,end of list
975848,PAM Rehabilitation Hospital of Richardson,Richardson,113,,,40,84,end of list
230000,Oakbend Medical Center,Richmond,157,734,613,401,547,end of list
230001,Oakbend Medical Center,Richmond,157,602,550,486,542,end of list
974260,Westpark Springs,Richmond,157,633,601,664,670,end of list
393000,Starr County Memorial Hospital,Rio Grande City,427,254,186,383,265,end of list
859900,Texas Health Hospital Rockwall,Rockwall,397,1004,833,1079,1184,end of list
973610,Baylor Emergency Medical Center at Rockwall,Rockwall,397,47,37,50,61,end of list
355000,Fisher County Hospital District,Rotan,151,39,36,29,28,end of list
608000,Round Rock Medical Center,Round Rock,491,2995,2582,2824,2855,end of list
852600,Baylor Scott & White Medical Center Round Rock,Round Rock,491,1867,1560,1825,1845,end of list
861700,Ascension Seton Williamson,Round Rock,491,1803,1615,1934,2005,end of list
866100,Encompass Health Rehab Hospital Round Rock,Round Rock,491,423,326,371,442,end of list
973410,Cornerstone Specialty Hospitals Round Rock,Round Rock,491,96,98,118,95,end of list
975339,PAM Rehab Hospital Round Rock,Round Rock,491,214,220,216,223,end of list
975417,Brushy Creek Family Hospital,Round Rock,491,22,52,32,26,end of list
975286,Baylor Scott & White Medical Center Lake Pointe,Rowlette,113,1979,1826,2152,2220,end of list
000107,Rusk State Hospital,Rusk,073,76,57,36,38,end of list
056000,San Angelo Community Medical Center,San Angelo,451,999,851,,,end of list
168000,Shannon Medical Center,San Angelo,451,3978,3398,3825,3831,end of list
747000,River Crest Hospital,San Angelo,451,673,646,676,579,end of list
975887,Shannon Medical Center South,San Angelo,451,,,,633,end of list
000108,Texas Center for Infectious Disease,San Antonio,029,20,20,19,17,end of list
000110,San Antonio State Hospital,San Antonio,029,129,100,70,64,end of list
081001,Mission Trail Baptist Hospital,San Antonio,029,1544,1534,1451,1523,end of list
101100,Baptist Emergency Hospital Hausman,San Antonio,029,39,36,54,62,end of list
114001,Baptist Medical Center,San Antonio,029,3919,3104,3455,3354,end of list
134001,Northeast Baptist Hospital,San Antonio,029,3030,2139,2535,2456,end of list
154000,Methodist Hospital,San Antonio,029,11212,9362,10749,11388,end of list
154001,Methodist Specialty & Transplant Hospital,San Antonio,029,3108,6864,2948,3163,end of list
154002,Northeast Methodist Hospital,San Antonio,029,2656,11970,2582,2844,end of list
154003,Methodist Texsan Hospital,San Antonio,029,1483,4328,1461,1690,end of list
158000,University Hospital,San Antonio,029,8069,6947,6793,7643,end of list
228001,Texas Vista Medical Center,San Antonio,029,2273,2032,2406,2350,end of list
283000,Metropolitan Methodist Hospital,San Antonio,029,5082,4649,5068,5371,end of list
339001,CHRISTUS Santa Rosa Medical Center,San Antonio,029,1461,1065,1310,1412,end of list
339002,CHRISTUS Santa Rosa Hospital-Westover Hills,San Antonio,029,2640,2439,2741,2756,end of list
503001,St Lukes Baptist Hospital,San Antonio,029,3558,3113,3535,3662,end of list
634000,Childrens Hospital of San Antonio,San Antonio,029,1393,1058,1265,1483,end of list
636000,Encompass Health Rehab Hospital San Antonio,San Antonio,029,315,306,344,338,end of list
645000,Kindred Hospital-San Antonio,San Antonio,029,85,92,163,147,end of list
647000,Baptist Emergency Hospital Thousand Oaks,San Antonio,029,40,26,68,72,end of list
677001,North Central Baptist Hospital,San Antonio,029,4963,4389,4793,4987,end of list
681001,Methodist Ambulatory Surgery Hospital-Northwest,San Antonio,029,59,43,,,end of list
723001,Laurel Ridge Treatment Center,San Antonio,029,2032,1746,1868,1980,end of list
737000,Clarity Child Guidance Center,San Antonio,029,817,611,658,697,end of list
786800,South Texas Spine & Surgical Hospital,San Antonio,029,412,270,312,456,end of list
844600,Warm Springs Rehab Hospital-San Antonio,San Antonio,029,323,297,363,321,end of list
844601,Warm Springs Rehab Hospital Thousand Oaks,San Antonio,029,226,207,256,234,end of list
844602,Warm Springs Rehab Hospital Westover Hills,San Antonio,029,291,258,301,298,end of list
852100,Foundation Surgical Hospital-San Antonio,San Antonio,029,189,254,291,361,end of list
874100,Methodist Stone Oak Hospital,San Antonio,029,3899,3456,4068,4517,end of list
972810,Baptist Emergency Hospital Overlook,San Antonio,029,53,25,49,58,end of list
972960,PAM Specialty Hospital of San Antonio,San Antonio,029,84,94,93,89,end of list
973000,Baptist Emergency Hospital Westover Hills,San Antonio,029,71,38,114,82,end of list
973300,Select Rehabilitation Hospital-San Antonio,San Antonio,029,157,90,,,end of list
973900,San Antonio Behavioral Healthcare Hospital,San Antonio,029,1855,1705,1904,2053,end of list
973930,CHRISTUS Santa Rosa Hospital Alamo Heights,San Antonio,029,148,184,184,206,end of list
974980,Legent Orthodpedic + Spine,San Antonio,029,307,216,404,378,end of list
975155,Kindred Hospital San Antonio Central,San Antonio,029,122,82,111,110,end of list
975179,Baptist Emergency Hospital Zarzamora,San Antonio,029,80,62,66,102,end of list
975779,PAM Specialty Hospital of San Antonio Medical Center,San Antonio,029,138,176,280,260,end of list
975795,Baptist Emergency Hospital Kelly,San Antonio,029,27,46,89,76,end of list
975858,Mission Resiliency at Laurel Ridge Treatment Center,San Antonio,029,,,,130,end of list
975881,Methodist Hospital Stone Oak Rehab Center,San Antonio,029,,,97,209,end of list
072000,CHI St Lukes Health Memorial San Augustine,San Augustine,419,67,41,51,39,end of list
556000,Central Texas Medical Center,San Marcos,209,1004,,,,end of list
974810,Wellbridge Hospital of San Marcos,San Marcos,209,82,,,,end of list
975814,CHRISTUS Santa Rosa Hospital San Marcos,San Marcos,209,,858,1007,958,end of list
973120,Baptist Emergency Hospital Schertz,Schertz,187,63,34,61,65,end of list
155000,Guadalupe Regional Medical Center,Seguin,187,1077,958,1199,1211,end of list
113000,Memorial Hospital,Seminole,165,325,263,291,389,end of list
546000,Seymour Hospital,Seymour,023,79,72,61,91,end of list
571000,Shamrock General Hospital,Shamrock,483,10,23,18,29,end of list
795000,Nexus Specialty Hospital Shenandoah Campus,Shenandoah,339,78,66,66,88,end of list
873700,Encompass Health Rehab Hospital Vision Park,Shenandoah,339,349,332,365,345,end of list
297000,Wilson N Jones Regional Medical Center,Sherman,181,922,10,977,1050,end of list
864600,Carrus Specialty Hospital,Sherman,181,109,88,119,111,end of list
957000,Carrus Rehab Hospital,Sherman,005,162,156,164,156,end of list
974910,Baylor Scott & White Surgical Hospital at Sherman,Sherman,181,123,85,120,179,end of list
975834,Carrus Behavioral Hospital,Sherman,181,,,93,177,end of list
424500,Ascension Seton Smithville,Smithville,021,34,18,33,46,end of list
439000,Cogdell Memorial Hospital,Snyder,415,186,178,217,282,end of list
147000,Lillian M Hudspeth Memorial Hospital,Sonora,435,21,14,18,20,end of list
812800,Texas Health Harris Methodist Hospital Southlake,Southlake,439,167,110,166,155,end of list
975153,Methodist Southlake Hospital,Southlake,439,60,85,142,206,end of list
395000,Hansford County Hospital,Spearman,195,17,16,15,142,end of list
975122,CHI St Lukes Health Springwoods Village,Spring,201,14,8,28,28,end of list
975781,United Memorial Medical Center Spring Hospital,Spring,201,1,2,,,end of list
975838,Spring Hospital,Spring,201,,1,46,4,end of list
874000,Atrium Medical Center,Stafford,157,43,44,33,39,end of list
388000,Martin County Hospital District,Stanton,317,41,35,19,38,end of list
256000,Texas Health Harris Methodist Hospital-Stephenville,Stephenville,143,262,197,258,280,end of list
609001,Memorial Hermann Sugar Land Hospital,Sugar Land,157,3073,2809,2919,3067,end of list
790500,Memorial Hermann Surgical Hospital First Colony,Sugar Land,157,65,43,64,79,end of list
792700,Kindred Hospital Sugar Land,Sugar Land,157,175,189,219,180,end of list
823000,Houston Methodist Sugar Land Hospital,Sugar Land,157,4416,4067,4655,4783,end of list
869700,St Lukes Sugar Land Hospital,Sugar Land,157,1423,1143,1502,1532,end of list
969000,Encompass Health Rehab Hospital Sugar Land,Sugar Land,157,348,308,323,283,end of list
975325,Sugarland Rehab Hospital,Sugar Land,157,112,118,114,118,end of list
975411,St Michaels Elite Hospital,Sugar Land,157,7,1,7,2,end of list
975780,United Memorial Medical Center Sugar Land Hospital,Sugar Land,157,3,1,2,2,end of list
975159,Christus Mother Frances Hospital Sulphur Springs,Sulphur Springs,223,1006,837,898,958,end of list
919000,Baylor Scott & White Medical Center Sunnyvale,Sunnyvale,113,1075,891,938,1045,end of list
178000,Sweeny Community Hospital,Sweeny,039,65,49,52,38,end of list
471000,Rolling Plains Memorial Hospital,Sweetwater,353,258,235,231,305,end of list
192000,Lynn County Hospital District,Tahoka,305,27,9,11,25,end of list
044000,Baylor Scott & White Medical Center Taylor,Taylor,491,94,85,117,112,end of list
537000,Baylor Scott & White Medical Center Temple,Temple,027,7508,6657,7587,7235,end of list
537006,Baylor Scott & White McLane Childrens Medical Center,Temple,027,685,506,587,559,end of list
850300,Baylor Scott & White Continuing Care Hospital,Temple,027,146,152,158,126,end of list
975390,Everest Rehabilitation Hospital Temple,Temple,027,111,87,128,115,end of list
975871,Canyon Creek Behavioral Health,Temple,027,,,,61,end of list
000111,Terrell State Hospital,Terrell,257,301,206,214,229,end of list
144000,Wadley Regional Medical Center,Texarkana,037,1661,1411,1731,1739,end of list
684000,Encompass Health Rehab Hospital Texarkana,Texarkana,037,309,249,260,270,end of list
713001,CHRISTUS St Michael Rehab Hospital,Texarkana,037,167,200,221,216,end of list
788001,CHRISTUS St Michael Health System,Texarkana,037,3587,3180,3633,3695,end of list
974350,PAM Specialty Hospital of Texarkana North,Texarkana,037,86,66,70,82,end of list
975837,Texarkana Emergency Center & Hospital,Texarkana,037,,,2,4,end of list
793000,HCA Houston Healthcare Mainland,Texas City,167,1714,1653,1870,1837,end of list
975240,The Colony ER Hospital,The Colony,121,,1,1,,end of list
615000,Memorial Hermann The Woodlands Medical Center,The Woodlands,339,5891,5278,5941,5856,end of list
793100,St Lukes The Woodlands Hospital,The Woodlands,339,3298,2850,3435,3507,end of list
795001,Nexus Specialty Hospital,The Woodlands,339,49,56,50,34,end of list
923000,St Lukes Lakeside Hospital,The Woodlands,339,124,136,198,170,end of list
974150,Woodlands Specialty Hospital,The Woodlands,339,6,3,,6,end of list
975205,Texas Childrens Hospital The Woodlands,The Woodlands,339,788,451,488,528,end of list
975208,Houston Methodist The Woodlands Hospital,The Woodlands,339,3205,2722,3308,3337,end of list
428000,Throckmorton County Memorial Hospital,Throckmorton,447,16,9,8,11,end of list
076000,HCA Houston Healthcare Tomball,Tomball,201,2750,2499,2451,2571,end of list
792601,Kindred Hospital Tomball,Tomball,201,32,,,,end of list
805100,Baylor Medical Center Trophy Club,Trophy Club,121,228,197,268,235,end of list
273000,Swisher Memorial Hospital,Tulia,437,40,29,27,43,end of list
000112,UT Health Center-Tyler,Tyler,423,171,370,529,568,end of list
286000,Christus Mother Frances Hospital Tyler,Tyler,423,7277,6363,7377,7434,end of list
692000,CHRISTUS Trinity Mother Frances Rehab Hospital,Tyler,423,528,449,498,495,end of list
790200,Baylor Scott & White Texas Spine & Joint Hospital,Tyler,423,527,475,631,615,end of list
806500,Tyler Continue Care Hospital,Tyler,423,113,116,143,150,end of list
975202,CHRISTUS Mother Frances Hospital-South Tyler,Tyler,423,11,3,1,4,end of list
975299,UT Health East Texas Tyler Regional Hospital,Tyler,423,5348,4122,4831,4881,end of list
975301,UT Health East Texas Rehabilitation Hospital,Tyler,423,208,207,203,212,end of list
975302,UT Health East Texas Long Term Acute Care,Tyler,423,69,61,90,75,end of list
063000,Uvalde Memorial Hospital,Uvalde,463,464,387,570,481,end of list
139000,Culberson Hospital,Van Horn,109,27,23,17,24,end of list
000113,North Texas State Hospital-Vernon,Vernon,487,253,98,66,92,end of list
084000,Wilbarger General Hospital,Vernon,487,169,162,197,226,end of list
064000,Citizens Medical Center,Victoria,469,1896,1599,1917,1835,end of list
453000,DeTar Hospital-Navarro,Victoria,469,1370,1123,1386,1377,end of list
453001,DeTar Hospital-North,Victoria,469,657,600,683,668,end of list
848100,PAM Specialty Hospital of Victoria North,Victoria,469,41,134,96,76,end of list
973320,PAM Specialty Hospital of Victoria South,Victoria,469,67,78,102,86,end of list
973450,PAM Rehab Hospital of Victoria,Victoria,469,187,184,208,196,end of list
975406,PAM Specialty Hospital of Victoria Southeast,Victoria,469,10,78,79,76,end of list
000117,Waco Center for Youth,Waco,309,38,32,23,18,end of list
040000,Ascension Providence,Waco,309,4113,3230,3722,3797,end of list
506001,Baylor Scott & White Medical Center Hillcrest,Waco,309,3936,3335,3923,4162,end of list
736000,Ascension Providence DePaul Center,Waco,309,320,324,353,325,end of list
975805,Oceans Behavioral Hospital of Waco,Waco,309,,80,119,145,end of list
285000,Baylor Scott & White Medical Center Waxahachie,Waxahachie,139,1961,1817,1911,2161,end of list
975000,Weatherford Rehabilitation Hospital,Weatherford,367,106,81,108,98,end of list
975241,Medical City Weatherford,Weatherford,367,1601,1393,1392,1374,end of list
212000,HCA Houston Healthcare Clear Lake,Webster,201,6886,5927,6695,6825,end of list
698004,Cornerstone Specialty Hospitals Clear Lake,Webster,201,101,148,173,150,end of list
720402,Kindred Hospital Clear Lake,Webster,201,196,177,217,183,end of list
822001,Houston Physicians Hospital,Webster,201,225,118,215,249,end of list
974530,PAM Rehabilitation Hospital of Clear Lake,Webster,201,303,236,282,263,end of list
975354,UTMB Clear Lake Hospital,Webster,201,1422,1244,1627,1566,end of list
975393,PAM Rehabilitation Hospital Clear Lake North Campus,Webster,201,216,195,232,203,end of list
195000,Collingsworth General Hospital,Wellington,087,28,21,24,28,end of list
480000,Knapp Medical Center,Weslaco,215,2342,1666,1664,1569,end of list
974680,Weslaco Regional Rehab Hospital,Weslaco,215,150,107,132,139,end of list
975415,Valley Baptist Micro-Hospital Weslaco,Weslaco,215,38,4,17,25,end of list
975291,Oakbend Medical Center Wharton Hospital Campus,Wharton,481,3,,,,end of list
116000,Parkview Hospital,Wheeler,483,28,21,18,38,end of list
000114,North Texas State Hospital,Wichita Falls,485,90,185,147,125,end of list
417000,United Regional Health Care System,Wichita Falls,485,3594,3490,3891,3961,end of list
681400,Kell West Regional Hospital,Wichita Falls,485,188,110,162,149,end of list
685000,Encompass Health Rehab Hospital Wichita Falls,Wichita Falls,485,421,352,370,388,end of list
709001,Red River Hospital,Wichita Falls,485,395,368,376,398,end of list
975401,KPC Promise Hospital of Wichita Falls,Wichita Falls,485,97,67,75,100,end of list
