thcic_id,Hospital_name,Hospital_city,County_name,County,q1,q2,q3,q4,End of List
675000,HCA Houston Healthcare Kingwood,Kingwood,Montgomery,339,"6,720","6,918","7,293","7,272",End of List
676000,Kindred Hospital-Houston Medical Center,Houston,Harris,201,198,200,199,208,End of List
677001,North Central Baptist Hospital,San Antonio,Bexar,029,"5,115","5,259","5,551","5,749",End of List
679000,Burleson St Joseph Health Center-Caldwell,Caldwell,Burleson,051,45,58,30,48,End of List
680001,Encompass Health Rehab Hospital Dallas,Dallas,Dallas,113,370,355,366,358,End of List
681400,Kell West Regional Hospital,Wichita Falls,Wichita,485,113,89,84,91,End of List
684000,Encompass Health Rehab Hospital Texarkana,Texarkana,Bowie,037,280,247,257,254,End of List
685000,Encompass Health Rehab Hospital Wichita Falls,Wichita Falls,Wichita,485,403,410,412,403,End of List
686000,Covenant Childrens Hospital,Lubbock,Lubbock,303,"1,518","1,499","1,639","1,768",End of List
689401,CHRISTUS Spohn Hospital Alice,Alice,Jim Wells,249,482,542,576,556,End of List
690000,Kindred Hospital-Tarrant County,Arlington,Tarrant,439,99,76,70,69,End of List
692000,CHRISTUS Trinity Mother Frances Rehab Hospital,Tyler,Smith,423,526,565,560,571,End of List
693000,Encompass Health Rehab Hospital-Midland Odessa,Midland,Midland,329,515,524,570,599,End of List
694100,Surgery Specialty Hospitals of America-Southeast Houston,Pasadena,Harris,201,5,4,4,5,End of List
695000,Encompass Health Rehab Hospital The Woodlands,Conroe,Montgomery,339,196,215,213,224,End of List
698004,Cornerstone Specialty Hospitals Clear Lake,Webster,Harris,201,105,84,76,77,End of List
700000,Cornerstone Specialty Hospitals Austin,Austin,Travis,453,87,92,49,72,End of List
700003,Encompass Health Rehab Hospital The Mid-Cities,Bedford,Tarrant,439,385,389,406,397,End of List
701000,Premier Specialty Hospital of El Paso,El Paso,El Paso,141,30,22,28,24,End of List
703000,Corpus Christi Medical Center-Bay Area,Corpus Christi,Nueces,355,"2,951","2,787","3,204","3,066",End of List
703002,Corpus Christi Medical Center-Doctors Regional,Corpus Christi,Nueces,355,"2,344","2,275","2,476","2,382",End of List
703003,Corpus Christi Medical Center-Heart Hospital,Corpus Christi,Nueces,355,799,820,800,785,End of List
703005,Bayview Behavioral Hospital,Corpus Christi,Nueces,355,535,537,525,535,End of List
704004,Corpus Christi Medical Center-Northwest,Corpus Christi,Nueces,355,1,2,2,2,End of List
706000,Kindred Hospital Houston NW,Houston,Harris,201,182,168,172,183,End of List
709001,Red River Hospital,Wichita Falls,Wichita,485,451,498,453,390,End of List
711900,Big Bend Regional Medical Center,Alpine,Brewster,043,129,150,147,138,End of List
712500,HealthBridge Childrens Hospital-Houston,Houston,Harris,201,21,7,12,10,End of List
713001,CHRISTUS St Michael Rehab Hospital,Texarkana,Bowie,037,183,192,194,187,End of List
714000,Northwest Texas Surgery Center,Amarillo,Randall,381,2,3,3,1,End of List
714500,Ennis Regional Medical Center,Ennis,Ellis,139,112,105,77,70,End of List
717500,Physicians Centre Hospital,Bryan,Brazos,041,125,112,95,103,End of List
720000,Texas Health Seay Behavioral Health Hospital,Plano,Collin,085,475,459,486,448,End of List
720402,Kindred Hospital Clear Lake,Webster,Harris,201,171,153,153,149,End of List
723001,Laurel Ridge Treatment Center,San Antonio,Bexar,029,"2,308","2,353","2,483","2,437",End of List
724200,Texas Health Presbyterian Hospital Allen,Allen,Collin,085,"1,016",957,948,960,End of List
724700,Houston Methodist Willowbrook Hospital,Houston,Harris,201,"6,160","6,278","6,870","7,128",End of List
725400,Christus Mother Frances Hospital-Jacksonville,Jacksonville,Cherokee,073,161,122,151,156,End of List
727100,Kindred Hospital El Paso,El Paso,El Paso,141,125,115,96,90,End of List
728800,CHI St Joseph Health Grimes Hospital,Navasota,Grimes,185,50,43,45,32,End of List
730001,Texas Health Heart & Vascular Hospital,Arlington,Tarrant,439,245,253,241,256,End of List
736000,Ascension Providence DePaul Center,Waco,McLennan,309,287,353,353,115,End of List
737000,Clarity Child Guidance Center,San Antonio,Bexar,029,824,795,779,803,End of List
739001,Texas NeuroRehab Center,Austin,Travis,453,18,20,18,11,End of List
740000,St Lukes Hospital at the Vintage,Houston,Harris,201,"1,740","1,529","1,195","1,028",End of List
744001,Cypress Creek Hospital,Houston,Harris,201,"1,118","1,075","1,033","1,015",End of List
747000,River Crest Hospital,San Angelo,Tom Green,451,666,630,612,484,End of List
750000,Methodist Hospital for Surgery,Addison,Dallas,113,318,348,370,444,End of List
754000,Glen Oaks Hospital,Greenville,Hunt,231,652,669,639,605,End of List
755001,West Oaks Hospital,Houston,Harris,201,"1,586","1,576","1,514","1,511",End of List
765001,Millwood Hospital,Arlington,Tarrant,439,"1,235","1,267","1,333","1,209",End of List
766000,Medical City Green Oaks Hospital,Dallas,Dallas,113,"1,461","1,453","1,475","1,488",End of List
770000,Ascension Seton Shoal Creek,Austin,Travis,453,316,356,373,361,End of List
778000,Texas Health Springwood Behavioral Health Hospital,Bedford,Tarrant,439,412,443,410,449,End of List
781400,Winnie Community Hospital,Winnie,Chambers,071,83,69,65,70,End of List
784400,Baylor Scott & White Heart & Vascular Hospital Dallas,Dallas,Dallas,113,722,721,662,657,End of List
786200,New Braunfels Regional Rehab Hospital,New Braunfels,Comal,091,204,208,202,203,End of List
786800,South Texas Spine & Surgical Hospital,San Antonio,Bexar,029,346,399,387,433,End of List
787400,Baylor Scott & White Medical Center-Frisco,Frisco,Collin,085,"1,234","1,283","1,426","1,339",End of List
788001,CHRISTUS St Michael Health System,Texarkana,Bowie,037,"3,288","3,152","3,233","3,302",End of List
788002,Harlingen Medical Center,Harlingen,Cameron,061,"1,345","1,402","1,527","1,348",End of List
788003,Christus St Michael Hospital Atlanta,Atlanta,Cass,067,131,91,89,97,End of List
790200,Baylor Scott & White Texas Spine & Joint Hospital,Tyler,Smith,423,376,383,376,358,End of List
790500,Memorial Hermann Surgical Hospital First Colony,Sugar Land,Fort Bend,157,65,65,71,67,End of List
792000,Texas Orthopedic Hospital,Houston,Harris,201,624,615,515,523,End of List
792700,Kindred Hospital Sugar Land,Sugar Land,Fort Bend,157,175,163,162,153,End of List
793000,HCA Houston Healthcare Mainland,Texas City,Galveston,167,"1,237","1,384","1,376","1,381",End of List
793100,St Lukes The Woodlands Hospital,The Woodlands,Montgomery,339,"3,459","3,484","3,694","3,450",End of List
794000,Northwest Hills Surgical Hospital,Austin,Travis,453,108,112,135,85,End of List
794200,Menninger Clinic,Houston,Harris,201,157,160,169,236,End of List
794600,Select Specialty Hospital-Longview,Longview,Gregg,183,90,69,71,70,End of List
795000,Nexus Specialty Hospital Shenandoah Campus,Shenandoah,Montgomery,339,68,52,53,2,End of List
797100,Doctors Hospital-Renaissance,Edinburg,Hidalgo,215,"4,733","4,953","5,023","5,093",End of List
797101,Womens Hospital-Renaissance,Edinburg,Hidalgo,215,"3,856","3,861","4,431","4,270",End of List
797500,Ascension Seton Southwest,Austin,Travis,453,93,94,91,85,End of List
797600,Ascension Seton Northwest,Austin,Travis,453,"1,368","1,280","1,271","1,360",End of List
799001,USMD Hospital-Arlington,Arlington,Tarrant,439,120,128,134,93,End of List
799500,Baylor Scott & White Surgical Hospital Las Colinas,Irving,Dallas,113,158,176,156,162,End of List
800000,Kindred Hospital Tarrant County Fort Worth SW,Fort Worth,Tarrant,439,131,148,109,146,End of List
800010,Houston Methodist West Hospital,Houston,Harris,201,"4,521","4,497","4,367","4,404",End of List
801500,Lubbock Heart Hospital,Lubbock,Lubbock,303,363,387,431,397,End of List
802001,South Texas Health System McAllen,Mcallen,Hidalgo,215,"4,999","4,966","4,969","4,662",End of List
802003,South Texas Health System Heart,Mcallen,Hidalgo,215,994,986,983,"1,022",End of List
804000,Sunrise Canyon,Lubbock,Lubbock,303,161,195,180,198,End of List
804500,Baylor Scott & White Surgical Hospital-Fort Worth,Fort Worth,Tarrant,439,332,327,308,363,End of List
805100,Baylor Medical Center Trophy Club,Trophy Club,Denton,121,110,132,169,127,End of List
806002,Cedar Crest Hospital,Belton,Bell,027,773,701,694,675,End of List
806500,Tyler Continue Care Hospital,Tyler,Smith,423,113,99,98,96,End of List
812800,Texas Health Harris Methodist Hospital Southlake,Southlake,Tarrant,439,66,76,99,100,End of List
813100,Texas Institute for Surgery-Texas Health Presbyterian-Dallas,Dallas,Dallas,113,74,93,64,68,End of List
813800,Memorial Hermann Specialty Hospital Kingwood,Kingwood,Montgomery,339,77,92,69,51,End of List
814000,Medical City Las Colinas,Irving,Dallas,113,"1,266","1,167","1,242","1,424",End of List
814001,Baylor Scott & White Medical Center-Plano,Plano,Collin,085,"1,925","1,991","1,966","2,106",End of List
815300,Texas Health Center-Diagnostics & Surgery Plano,Plano,Collin,085,83,92,100,91,End of List
816001,Allegiance Behavioral Health Center-Plainview,Plainview,Hale,189,57,62,,,End of List
816300,Solara Specialty Hospitals McAllen,Mcallen,Hidalgo,215,146,125,146,152,End of List
818600,Kingwood Pines Hospital,Kingwood,Harris,201,992,987,998,918,End of List
820800,Texas Health Presbyterian Hospital-Denton,Denton,Denton,121,"2,917","2,962","3,077","3,133",End of List
821100,South Texas Rehab Hospital,Brownsville,Cameron,061,167,186,173,166,End of List
822001,Houston Physicians Hospital,Webster,Harris,201,187,165,172,156,End of List
822800,Westlake Medical Center,Austin,Travis,453,141,130,124,165,End of List
823000,Houston Methodist Sugar Land Hospital,Sugar Land,Fort Bend,157,"5,400","5,230","5,349","5,211",End of List
823400,St Marks Medical Center,La Grange,Fayette,149,116,,,,End of List
826800,University Behavioral Health-Denton,Denton,Denton,121,752,789,827,781,End of List
829000,Heart Hospital-Austin,Austin,Travis,453,"1,087","1,062","1,075","1,092",End of List
829900,North Austin Medical Center,Austin,Travis,453,"8,039","7,757","8,099","8,225",End of List
830000,Cornerstone Regional Hospital,Edinburg,Hidalgo,215,45,62,35,25,End of List
831700,Mayhill Hospital,Denton,Denton,121,431,460,415,394,End of List
832900,Pampa Regional Medical Center,Pampa,Gray,179,186,137,113,97,End of List
835700,St Davids Georgetown Hospital,Georgetown,Williamson,491,"1,690","1,438","1,569","1,685",End of List
836300,Laredo Specialty Hospital,Laredo,Webb,479,67,72,76,59,End of List
837800,Hickory Trail Hospital,Desoto,Dallas,113,698,737,697,714,End of List
838400,Memorial Hermann Rehab Hospital Katy,Katy,Harris,201,171,168,192,195,End of List
838600,St Joseph Medical Center,Houston,Harris,201,"3,086","3,315","3,155","2,184",End of List
839100,Vibra Specialty Hospital,Desoto,Dallas,113,114,121,69,,End of List
840000,Mesquite Specialty Hospital,Mesquite,Dallas,113,68,53,71,61,End of List
840700,Solara Specialty Hospitals Harlingen,Harlingen,Cameron,061,149,152,132,115,End of List
841300,El Paso LTAC Hospital,El Paso,El Paso,141,42,29,22,30,End of List
842800,Methodist Mansfield Medical Center,Mansfield,Tarrant,439,"3,501","3,341","3,319","3,283",End of List
844000,Baylor Scott & White The Heart Hospital Plano,Plano,Collin,085,"1,544","1,543","1,502","1,491",End of List
844600,Warm Springs Rehab Hospital-San Antonio,San Antonio,Bexar,029,349,326,289,293,End of List
844601,PAM Health Rehab Hospital Northeast San Antonio,San Antonio,Bexar,029,289,300,275,258,End of List
844602,Warm Springs Rehab Hospital Westover Hills,San Antonio,Bexar,029,316,300,301,293,End of List
846100,St Lukes Patients Medical Center,Pasadena,Harris,201,703,761,703,705,End of List
846200,Covenant Specialty Hospital,Lubbock,Lubbock,303,62,60,50,49,End of List
847000,Texoma Medical Center,Denison,Grayson,181,"5,664","6,049","5,872","5,948",End of List
847100,Memorial Hermann Northeast,Humble,Harris,201,"3,904","3,938","4,012","4,092",End of List
847500,Solara Specialty Hospitals Harlingen Brownsville,Brownsville,Cameron,061,125,112,91,84,End of List
848100,PAM Specialty Hospital of Victoria North,Victoria,Victoria,469,79,38,38,71,End of List
848200,PAM Specialty Hospital of Luling,Luling,Caldwell,055,84,57,62,47,End of List
850300,Baylor Scott & White Continuing Care Hospital,Temple,Bell,027,137,127,137,140,End of List
852000,Dell Childrens Medical Center,Austin,Travis,453,"2,142","2,000","1,947","2,324",End of List
852100,Foundation Surgical Hospital-San Antonio,San Antonio,Bexar,029,216,226,209,252,End of List
852600,Baylor Scott & White Medical Center Round Rock,Round Rock,Williamson,491,"1,829","1,905","1,932","2,014",End of List
852900,Physicians Surgical Hospital-Quail Creek,Amarillo,Potter,375,123,111,115,109,End of List
852901,Physicians Surgical Hospital-Panhandle Campus,Amarillo,Potter,375,51,51,45,45,End of List
854100,Cornerstone Specialty Hospital Conroe,Conroe,Montgomery,339,101,102,90,105,End of List
854400,Central Texas Rehab Hospital,Austin,Travis,453,160,154,180,200,End of List
858300,Cedar Park Regional Medical Center,Cedar Park,Williamson,491,"1,911","1,960","2,094","2,292",End of List
858600,El Paso Behavioral Health System,El Paso,El Paso,141,"1,713","1,695","1,618","1,527",End of List
859900,Texas Health Hospital Rockwall,Rockwall,Rockwall,397,884,954,"1,001","1,106",End of List
860600,North Central Surgical Center,Dallas,Dallas,113,233,208,215,253,End of List
861300,Encompass Health Rehab Hospital Richardson,Richardson,Collin,085,345,349,354,355,End of List
861700,Ascension Seton Williamson,Round Rock,Williamson,491,"2,425","2,557","2,610","2,716",End of List
861900,Kate Dishman Rehab Hospital,Beaumont,Jefferson,245,98,91,93,94,End of List
862000,Methodist Rehab Hospital,Dallas,Dallas,113,327,325,326,353,End of List
863300,CHRISTUS Santa Rosa Hospital New Braunfels,New Braunfels,Comal,091,"1,248","1,193","1,357","1,428",End of List
864600,Carrus Specialty Hospital,Sherman,Grayson,181,99,102,99,95,End of List
865000,The Hospitals of Providence East Campus,El Paso,El Paso,141,"4,004","4,063","4,096","3,895",End of List
865900,SE Texas ER and Hospital,Humble,Harris,201,26,19,20,29,End of List
866100,Encompass Health Rehab Hospital Round Rock,Round Rock,Williamson,491,444,431,482,450,End of List
869700,St Lukes Sugar Land Hospital,Sugar Land,Fort Bend,157,"1,378","1,351","1,435","1,131",End of List
871500,Select Rehab Hospital-Denton,Denton,Denton,121,276,260,273,247,End of List
873200,Baylor Emergency Medical Center at Aubrey,Aubrey,Denton,121,14,10,14,22,End of List
873700,Encompass Health Rehab Hospital Vision Park,Shenandoah,Montgomery,339,378,366,387,388,End of List
873800,Baylor Scott & White Institute for Rehab-Fort Worth,Fort Worth,Tarrant,439,182,184,196,197,End of List
874000,Atrium Medical Center,Stafford,Fort Bend,157,22,29,35,56,End of List
874100,Methodist Hospital Stone Oak,San Antonio,Bexar,029,"4,671","4,641","4,662","4,593",End of List
902200,Texas Rehabilitation Hospital-Fort Worth,Fort Worth,Tarrant,439,353,341,355,356,End of List
914000,Kindred Hospital Dallas Central,Dallas,Dallas,113,157,164,132,135,End of List
915000,Aspire Hospital,Conroe,Montgomery,339,177,121,123,141,End of List
919000,Baylor Scott & White Medical Center Sunnyvale,Sunnyvale,Dallas,113,894,919,997,"1,011",End of List
920000,Encompass Health Rehab Hospital Abilene,Abilene,Taylor,441,323,362,341,340,End of List
921000,Ascension Seton Hays,Kyle,Hays,209,"2,813","2,940","3,137","3,017",End of List
923000,St Lukes Lakeside Hospital,The Woodlands,Montgomery,339,133,105,122,152,End of List
936000,Baylor Scott & White Orthopedic and Spine,Arlington,Tarrant,439,359,416,434,540,End of List
937000,Methodist McKinney Hospital,Mckinney,Collin,085,92,123,135,144,End of List
943000,Texas Health Presbyterian Hospital Flower Mound,Flower Mound,Denton,121,"1,556","1,533","1,731","1,695",End of List
957000,Carrus Rehab Hospital,Sherman,Grayson,181,174,168,168,165,End of List
969000,Encompass Health Rehab Hospital Sugar Land,Sugar Land,Fort Bend,157,304,328,330,324,End of List
969200,Behavioral Hospital-Bellaire,Houston,Harris,201,"1,148","1,194","1,159","1,128",End of List
969500,Carrollton Springs,Carrollton,Denton,121,652,712,654,627,End of List
969700,El Paso Childrens Hospital,El Paso,El Paso,141,"1,045",962,908,"1,041",End of List
970600,Encompass Health Rehab Hospital The Vintage,Houston,Harris,201,332,343,342,345,End of List
970800,Encompass Health Rehab Hospital Austin,Austin,Travis,453,309,284,309,258,End of List
971000,Seton Medical Center Harker Heights,Harker Heights,Bell,027,"1,130","1,211","1,030",705,End of List
971200,Accel Rehab Hospital of Plano,Plano,Denton,121,171,177,170,139,End of List
971900,Baylor Scott & White Medical Center McKinney,Mckinney,Collin,085,"3,248","3,361","3,412","3,456",End of List
972810,Baptist Emergency Hospital Overlook,San Antonio,Bexar,029,34,27,36,24,End of List
972900,Texas Health Harris Methodist Hospital Alliance,Fort Worth,Tarrant,439,"2,117","2,040","2,224","2,273",End of List
972960,PAM Specialty Hospital of San Antonio,San Antonio,Bexar,029,107,86,90,82,End of List
973000,Baptist Emergency Hospital Westover Hills,San Antonio,Bexar,029,56,44,47,43,End of List
973120,Baptist Emergency Hospital Schertz,Schertz,Guadalupe,187,29,28,50,48,End of List
973130,PAM Specialty Hospital of Allen,Allen,Collin,085,288,279,279,274,End of List
973160,Austin Oaks Hospital,Austin,Travis,453,725,730,713,649,End of List
973180,Crescent Medical Center Lancaster,Lancaster,Dallas,113,251,222,242,220,End of List
973240,Oceans Behavioral Hospital Abilene,Abilene,Taylor,441,558,605,584,526,End of List
973290,Arise Austin Medical Center,Austin,Travis,453,88,71,,,End of List
973310,Corpus Christi Rehabilitation Hospital,Corpus Christi,Nueces,355,212,224,223,217,End of List
973320,PAM Specialty Hospital of Victoria South,Victoria,Victoria,469,86,64,66,57,End of List
973340,Vibra Hospital of Amarillo,Amarillo,Potter,375,12,,,,End of List
973350,Vibra Rehabilitation Hospital Amarillo,Amarillo,Potter,375,175,188,166,170,End of List
973390,Legent Hospital for Special Surgery,Plano,Collin,085,43,49,49,29,End of List
973400,Dallas Behavioral Healthcare Hospital,Desoto,Dallas,113,868,896,827,742,End of List
973410,Cornerstone Specialty Hospitals Round Rock,Round Rock,Williamson,491,99,93,74,152,End of List
973420,Oceans Behavioral Hospital of Lufkin,Lufkin,Angelina,005,158,160,167,146,End of List
973430,Mesa Springs,Fort Worth,Tarrant,439,786,773,779,723,End of List
973450,PAM Rehab Hospital of Victoria,Victoria,Victoria,469,201,202,201,197,End of List
973540,Baylor Emergency Medical Center at Keller,Keller,Tarrant,439,20,17,18,25,End of List
973550,Baylor Emergency Medical Center at Murphy,Murphy,Collin,085,28,13,19,23,End of List
973590,ContinueCare Hospital at Hendrick Medical Center,Abilene,Taylor,441,67,74,70,71,End of List
973610,Baylor Emergency Medical Center at Rockwall,Rockwall,Rockwall,397,27,18,26,31,End of List
973620,Houston Methodist Continuing Care Hospital,Katy,Harris,201,129,97,98,93,End of List
973640,Houston Methodist St John Hospital,Nassau Bay,Harris,201,"1,682","1,808","1,873","1,784",End of List
973730,Rock Springs,Georgetown,Williamson,491,566,591,593,545,End of List
973840,Wise Health Surgical Hospital-North Tarrant,Fort Worth,Tarrant,439,64,52,42,18,End of List
973850,Resolute Health,New Braunfels,Comal,091,"1,545","1,703","1,810","1,825",End of List
973860,Altus Baytown Hospital Baytown Medical Center,Baytown,Harris,201,3,3,,,End of List
973900,San Antonio Behavioral Healthcare Hospital,San Antonio,Bexar,029,"1,972","2,007","2,092","1,956",End of List
973910,Georgetown Behavioral Health Institute,Georgetown,Williamson,491,870,"1,042","1,003","1,010",End of List
973920,Baylor Emergency Medical Center-Burleson,Burleson,Tarrant,439,26,25,25,26,End of List
973930,CHRISTUS Santa Rosa Hospital Alamo Heights,San Antonio,Bexar,029,101,110,93,90,End of List
973970,Warm Springs Rehab Hospital Kyle,Kyle,Hays,209,263,255,272,278,End of List
974150,Woodlands Specialty Hospital,The Woodlands,Montgomery,339,,,19,,End of List
974220,Baylor Emergency Medical Center-Mansfield,Mansfield,Tarrant,439,17,21,15,22,End of List
974260,Westpark Springs,Richmond,Fort Bend,157,645,662,619,608,End of List
974270,Select Specialty Hospital Dallas (Downtown),Dallas,Dallas,113,68,64,50,1,End of List
974290,Haven Behavioral Hospital of Frisco,Frisco,Collin,085,610,680,637,652,End of List
974350,PAM Specialty Hospital of Texarkana North,Texarkana,Bowie,037,93,83,78,79,End of List
974360,PAM Specialty Hospital of Corpus Christi North,Corpus Christi,Nueces,355,75,68,69,68,End of List
974370,Houston Behavioral Healthcare Hospital,Houston,Harris,201,"1,566","1,443","1,483","1,342",End of List
974390,HCA Houston Healthcare Pearland,Pearland,Brazoria,039,"1,046","1,087","1,049","1,078",End of List
974470,Laredo Rehabilitation Hospital,Laredo,Webb,479,113,87,114,106,End of List
974490,Medical City Alliance,Fort Worth,Tarrant,439,"1,761","2,024","2,040","1,953",End of List
974500,Oceans Behavioral Hospital of Katy,Katy,Harris,201,267,266,259,256,End of List
974530,PAM Rehabilitation Hospital of Clear Lake,Webster,Harris,201,291,290,286,294,End of List
974620,Cross Creek Hospital,Austin,Travis,453,"1,001",953,987,944,End of List
974680,Weslaco Regional Rehab Hospital,Weslaco,Hidalgo,215,118,129,94,107,End of List
974720,ContinueCare Hospital at Medical Center Odessa,Odessa,Ector,135,67,55,39,50,End of List
974730,Texas Rehab Hospital of Arlington,Arlington,Tarrant,439,258,227,209,209,End of List
974820,Memorial Hermann Orthopedic and Spine Hospital,Bellaire,Harris,201,117,124,105,107,End of List
974910,Baylor Scott & White Surgical Hospital at Sherman,Sherman,Grayson,181,66,87,83,81,End of List
974940,Baylor Scott & White Medical Center Marble Falls,Marble Falls,Burnet,053,752,712,695,751,End of List
974980,Legent Orthopedic + Spine,San Antonio,Bexar,029,186,202,190,159,End of List
975000,Weatherford Rehabilitation Hospital,Weatherford,Parker,367,156,179,165,176,End of List
975020,TrustPoint Rehabilitation Hospital of Lubbock,Lubbock,Lubbock,303,383,390,386,381,End of List
975111,Medical Center of Southeast Texas Beaumont Campus,Beaumont,Jefferson,245,9,4,,,End of List
975121,JPS Health Network - Trinity Springs North,Fort Worth,Tarrant,439,70,82,87,114,End of List
975122,CHI St Lukes Health Springwoods Village,Spring,Harris,201,6,1,1,1,End of List
975124,Sun Behavioral Houston,Houston,Harris,201,"1,411","1,347","1,282","1,259",End of List
975129,First Baptist Medical Center,Dallas,Dallas,113,49,64,45,52,End of List
975130,AD Hospital East,Houston,Harris,201,25,23,19,26,End of List
975138,Memorial Hermann Pearland Hospital,Pearland,Brazoria,039,"1,320","1,261","1,304","1,207",End of List
975139,Medical City Frisco,Frisco,Collin,085,"1,668","1,555","1,764","1,821",End of List
975140,UTMB League City Campus Hospital,League City,Galveston,167,"1,197","1,195","1,279","1,424",End of List
975143,Vibra Hospital of Richardson,Richardson,Dallas,113,58,39,44,51,End of List
975149,PAM Rehabilitation Hospital of Beaumont,Beaumont,Jefferson,245,140,166,164,162,End of List
975155,Kindred Hospital San Antonio Central,San Antonio,Bexar,029,105,103,94,83,End of List
975159,Christus Mother Frances Hospital Sulphur Springs,Sulphur Springs,Hopkins,223,"1,045",891,"1,012","1,026",End of List
975162,"CHI St Joseph Rehab Hospital, Encompass Health",Bryan,Brazos,041,401,395,408,384,End of List
975163,Horizon Medical Center of Denton,Denton,Denton,121,41,37,31,27,End of List
975164,Palms Behavioral Health,Harlingen,Cameron,061,851,828,875,854,End of List
975165,Baylor Scott & White Medical Center Lakeway,Lakeway,Travis,453,"1,105","1,089","1,154","1,162",End of List
975167,Texas Health Hospital Clearfork,Fort Worth,Tarrant,439,163,166,166,187,End of List
975168,Eminent Medical Center,Richardson,Collin,085,22,31,39,61,End of List
975169,St Davids Surgical Hospital,Austin,Williamson,491,190,245,223,245,End of List
975178,Eating Recovery Center,Plano,Collin,085,45,5,30,24,End of List
975179,Baptist Emergency Hospital Zarzamora,San Antonio,Bexar,029,56,78,90,88,End of List
975188,The Hospitals of Providence Transmountain Campus,El Paso,El Paso,141,"1,574","1,632","1,628","1,618",End of List
975198,Freestone Medical Center,Fairfield,Freestone,161,80,69,66,45,End of List
975201,Memorial Hermann Cypress Hospital,Cypress,Harris,201,"1,898","1,974","2,163","2,416",End of List
975202,CHRISTUS Mother Frances Hospital-South Tyler,Tyler,Smith,423,2,1,,2,End of List
975205,Texas Childrens Hospital The Woodlands,The Woodlands,Montgomery,339,910,847,788,"1,026",End of List
975208,Houston Methodist The Woodlands Hospital,The Woodlands,Montgomery,339,"4,931","4,744","4,654","4,527",End of List
975215,Dell Seton Medical Center at The University of Texas,Austin,Travis,453,"2,541","2,694","2,737","2,723",End of List
975221,Methodist Hospital Atascosa,Jourdanton,Atascosa,013,405,354,384,380,End of List
975222,Texas Rural Hospitals,Cleveland,Liberty,291,28,26,33,29,End of List
975233,The Hospitals of Providence Horizon City Campus,Horizon City,El Paso,141,63,56,58,47,End of List
975234,Townsen Memorial Hospital,Humble,Harris,201,61,89,103,124,End of List
975240,The Colony ER Hospital,The Colony,Denton,121,,9,13,7,End of List
975241,Medical City Weatherford-Anderson,Weatherford,Parker,367,"1,745","1,775","1,854","1,786",End of List
975246,Encompass Health Rehab Hospital Pearland,Pearland,Brazoria,039,300,323,317,303,End of List
975249,Baylor Scott & White Emergency Hospital-Grand Prairie,Grand Prairie,Tarrant,439,19,15,17,17,End of List
975250,"Altus Houston Hospital, Celestial Hospital, Odyssey Hospital",Houston,Harris,201,30,38,,6,End of List
975255,CHRISTUS Dubuis Hospital Beaumont,Beaumont,Jefferson,245,85,56,64,31,End of List
975258,Kingwood Emergency Hospital,Kingwood,Montgomery,339,32,40,34,32,End of List
975259,Crockett Medical Center,Crockett,Houston,225,52,32,22,20,End of List
975268,White Rock Medical Center,Dallas,Dallas,113,"1,505","1,519","1,035",748,End of List
975269,Lake Travis ER,Austin,Travis,453,29,31,18,29,End of List
975270,Caprock Hospital,Bryan,Brazos,041,44,16,42,37,End of List
975271,PAM Rehab Hospital of Corpus Christi,Corpus Christi,Nueces,355,255,267,261,272,End of List
975285,Baylor Scott & White Medical Center Centennial,Frisco,Collin,085,"1,552","1,520","1,479","1,624",End of List
975286,Baylor Scott & White Medical Center Lake Pointe,Rowlette,Rockwall,397,"2,672","2,733","2,861","3,012",End of List
975288,Woodland Springs,Conroe,Montgomery,339,612,789,827,765,End of List
975293,UT Health East Texas Athens Hospital,Athens,Henderson,213,"1,126","1,198","1,267","1,130",End of List
975294,UT Health East Texas Carthage Hospital,Carthage,Panola,365,86,69,54,81,End of List
975295,UT Health East Texas Henderson Hospital,Henderson,Rusk,401,247,307,289,226,End of List
975296,UT Health East Texas Jacksonville Hospital,Jacksonville,Cherokee,073,328,308,386,412,End of List
975297,UT Health East Pittsburg Hospital,Pittsburg,Camp,063,197,167,158,177,End of List
975298,UT Health East Texas Quitman Hospital,Quitman,Wood,499,229,225,206,211,End of List
975299,UT Health East Texas Tyler Regional Hospital,Tyler,Smith,423,"4,832","4,996","5,038","3,560",End of List
975301,UT Health East Texas Rehabilitation Hospital,Tyler,Smith,423,159,213,213,172,End of List
975302,UT Health East Texas Long Term Acute Care,Tyler,Smith,423,52,50,48,36,End of List
975303,PAM Specialty Hospital of Corpus Christi Bayfront,Corpus Christi,Nueces,355,70,67,75,57,End of List
975313,Baylor Scott & White Institute for Rehabilitation - Lakeway,Lakeway,Travis,453,149,168,133,140,End of List
975321,HCA Houston Healthcare North Cypress,Cypress,Harris,201,"2,780","2,728","2,704","2,650",End of List
975322,Wise Health Surgical Hospital-Crawford,Argyle,Denton,121,19,23,29,6,End of List
975338,The Hospitals of Providence Northeast Campus,El Paso,El Paso,141,88,71,71,78,End of List
975339,PAM Rehab Hospital Round Rock,Round Rock,Williamson,491,224,224,222,236,End of List
975340,Baylor Scott & White Medical Center Pflugerville,Pflugerville,Travis,453,289,258,308,286,End of List
975354,UTMB Clear Lake Hospital,Webster,Harris,201,"2,049","1,873","2,061","2,359",End of List
975358,Kyle ER & Hospital,Kyle,Hays,209,23,33,13,28,End of List
